,std,std_diff,hist_cor,hist_inters,hist_alike,hist_mean,cos,pixel_lap,std_diff_lap,hist_64_corr_lap,hist_kl_div_lap,hist_alike_lap,pixel_eq,dr_dif_eq,std_eq,hist_inters_eq,hist_alike_eq,hist_mean_eq,cos_eq,pixel_lap_lap_eq,br_lap_lap_eq,std_diff_lap_lap_eq,answer
14,0.38901854,119.06052,0.9988347,4778.5,0.3434337,183.23438,133.20436,5651.6914,98.600235,0.9876369,49.482418,0.00711945,868.49536,119.42371,0.21851416,2018.82,0.03337515,400.34375,140.78035,9795.898,0.18989202,87.86816,0.0
15,0.263859,120.0139,0.99937934,4815.74,0.2080439,147.17188,132.95682,5527.1606,98.74147,0.98844033,-38.134712,0.007593002,820.9443,114.899055,0.23883598,2073.1,0.03193857,295.71875,140.5757,9481.54,2.043368,88.48065,0.0
16,0.26264316,118.4481,0.99851197,4764.23,0.54292727,206.39062,132.79192,5170.9194,99.45904,0.9877832,114.05792,0.009267815,699.8561,121.7406,0.020666378,1964.88,0.026774129,394.95312,140.93958,8943.067,2.3959343,88.832214,0.0
17,0.19821411,119.11093,0.99923563,4746.96,0.31254813,160.65625,133.18129,5238.8164,99.5029,0.9881217,21.070257,0.0058080335,778.05566,119.557144,0.17391554,1894.28,0.039180994,476.84375,141.05165,8985.117,0.26326516,88.84845,0.0
18,0.30509087,119.87843,0.9994043,4739.92,0.7398538,135.92188,133.24213,5101.7085,99.46383,0.9886877,-11.772537,0.008241718,698.8475,118.52983,0.10066796,1970.91,0.05036444,354.84375,140.38052,8799.537,1.3700843,89.110596,0.0
19,0.17061867,118.72666,0.9991416,4705.32,0.46656245,163.54688,133.28886,5734.8223,98.73209,0.9879626,88.48083,0.009811199,910.5313,120.62834,0.07923986,1924.98,0.0775048,306.95312,140.81956,9675.821,1.9875585,88.22993,0.0
20,0.20860216,118.79721,0.99882084,4656.94,0.6354023,182.95312,133.68956,5163.188,99.47615,0.98837066,32.39657,0.0061397715,757.56104,118.90559,0.06592522,1905.8,0.026467854,338.28125,140.63101,8905.896,0.51192504,88.784904,0.0
21,0.15348889,119.45825,0.99929285,4737.97,0.15984894,145.57812,132.72572,4637.1187,100.95321,0.98960674,-8.085648,0.0081088375,601.01776,114.41879,0.0026562246,2022.85,0.019034818,314.15625,139.75795,7672.2935,1.4413507,90.943665,0.0
22,0.20337564,117.76626,0.99794674,4638.32,0.63041574,238.65625,133.40425,5352.441,99.42632,0.98695093,108.56569,0.009735086,800.92395,120.652176,0.10427211,1839.7,0.020951232,429.01562,141.49059,9117.455,2.079907,88.7282,0.0
23,0.1418874,119.171646,0.9993313,4634.5,0.37283042,135.875,133.77428,5236.603,99.5337,0.98804915,23.167929,0.006139781,765.34436,121.108955,0.031902306,1911.09,0.01861809,421.5625,141.12224,8984.7295,0.08052435,88.50274,0.0
24,0.23571783,118.79672,0.99931777,4643.66,0.4357361,141.73438,133.65068,5439.684,99.37327,0.9884178,-19.194357,0.00811218,842.96356,115.85747,0.25772566,1952.74,0.029213168,402.15625,140.84717,9094.962,1.8247879,88.713326,0.0
25,0.17385998,117.83483,0.99892354,4649.33,0.32153633,178.10938,133.41827,5023.6074,100.29061,0.9889264,82.574135,0.0075741224,687.7938,124.550896,0.033332482,1941.78,0.0263009,368.98438,141.08932,8418.595,1.8589156,89.64094,0.0
26,0.318126,118.20092,0.99868804,4595.93,0.7384,192.14062,133.8469,4848.7183,100.41774,0.9880422,16.283451,0.0058359066,644.2238,120.965355,0.0047738743,1905.96,0.027490584,414.89062,140.2481,8194.119,0.96891093,89.53861,0.0
27,0.17135371,119.1536,0.9992705,4651.28,0.17994305,150.25,133.34067,5333.2046,99.61157,0.98887604,-12.414646,0.0077661956,785.90497,109.72607,0.22373736,1927.24,0.023235574,392.57812,139.87611,8832.918,1.4113721,89.34081,0.0
28,0.15811735,117.49906,0.9986006,4583.2,0.70437163,200.0625,133.33606,5125.817,100.35008,0.98834753,118.1434,0.011208663,725.6006,124.209526,0.17942806,1805.85,0.017819986,471.1875,140.36191,8466.722,2.5535932,89.55147,0.0
29,0.17939079,118.745995,0.99870956,4554.42,0.5930572,179.53125,133.71758,5363.889,99.59391,0.98823965,27.14444,0.00835149,810.0226,124.44925,0.1937692,1754.46,0.04474725,476.5,140.87843,9092.63,0.041489642,88.561966,0.0
30,0.1678685,119.288925,0.9991903,4568.29,0.18892309,153.15625,133.45427,4883.217,100.41624,0.9885488,-1.6348321,0.007047814,646.945,112.25424,0.007486021,1913.26,0.025804505,352.96875,140.19382,8211.951,1.5817196,90.0418,0.0
31,0.07423004,117.79015,0.9992366,4584.19,0.20493361,144.09375,132.88493,4884.424,100.91643,0.98974514,71.67725,0.007959692,686.17944,123.163734,0.123687446,1894.9,0.035425592,390.45312,140.0275,8115.1724,2.0680082,90.622246,0.0
32,0.04803053,119.35634,0.9983376,4530.31,0.14430831,216.48438,133.73225,4845.968,100.52429,0.989158,9.321543,0.009516015,645.86584,116.13828,0.10765757,1914.78,0.016899226,339.39062,140.35428,8242.751,0.55307966,89.76805,0.0
33,0.49597177,119.652374,0.99841547,4412.56,1.6821214,222.34375,134.85136,5115.7764,99.35257,0.9855603,-66.55502,0.034136295,671.3063,115.35675,0.2636705,1765.91,0.08542632,618.4219,140.41101,8940.1455,2.984634,88.86039,0.0
34,0.035792038,117.4348,0.99907786,4520.85,0.31560436,169.3125,133.36218,5175.4434,99.91695,0.9885002,111.42875,0.0072323936,725.20825,132.16821,0.10154541,1722.87,0.041129984,751.3125,141.70645,8683.101,1.9474397,89.71827,0.0
35,0.0692416,119.31225,0.99922043,4532.11,0.088226594,147.98438,133.87646,4654.172,100.603516,0.98887104,41.892708,0.004878492,552.1525,118.07021,0.026265992,1868.28,0.010856831,435.375,140.32805,8047.3203,0.33067212,90.152794,0.0
36,0.1579596,118.48016,0.99907374,4550.04,0.6714199,156.71875,133.66624,4930.053,100.464676,0.98920995,-7.244628,0.0072818757,684.2442,107.69162,0.19943634,1936.98,0.04225843,326.42188,140.01666,8218.534,2.1271667,90.26672,0.0
37,0.07782146,118.67336,0.99921227,4526.41,0.26317784,139.59375,134.09311,4965.542,99.9102,0.98844564,89.96266,0.0076142224,650.9993,123.78702,0.03745077,1838.08,0.014231775,444.48438,140.69716,8655.079,2.1352265,89.309975,0.0
38,0.16764496,119.16535,0.9992094,4492.21,0.3277443,144.01562,134.38443,4689.9277,100.77947,0.9876712,30.182425,0.00747698,596.6713,113.00379,0.18838845,1830.36,0.02984565,364.375,140.7555,7956.499,1.0501595,90.00316,0.0
39,0.033599254,119.93268,0.99939984,4548.46,0.13797377,128.5625,133.876,4718.5903,100.56503,0.9885689,3.8893788,0.0067642294,579.12585,113.988365,0.039588936,1929.31,0.017675806,342.40625,140.50229,7973.1323,1.0649769,90.24036,0.0
40,0.07557802,118.582825,0.99925685,4493.45,0.47125882,145.85938,133.6809,4507.6826,101.51225,0.98791456,102.3412,0.012453345,535.1715,122.67955,0.07988673,1817.52,0.04475952,594.2969,140.39423,7629.8516,2.4737945,90.936745,0.0
41,0.013055766,119.390495,0.9990693,4485.05,0.08257754,161.89062,133.96066,4714.4775,101.15878,0.9887496,34.24622,0.005448052,627.91833,108.25613,0.0072341156,1878.2,0.014304375,368.21875,139.3527,7906.157,0.26318616,90.39202,0.0
42,0.1402224,119.62999,0.99868053,4498.08,0.39159024,185.35938,133.66426,4324.249,101.61364,0.98833215,-9.450419,0.006485399,489.3797,107.916794,0.08574625,1816.13,0.027156519,446.82812,138.96968,7352.0234,1.6756437,91.38664,0.0
43,0.0045859506,114.11966,0.9995768,4534.57,0.046301644,101.6875,131.97641,4230.8413,103.72801,0.9887854,86.86543,0.0062219426,559.9006,118.07749,0.049028713,1883.21,0.021044737,387.26562,139.54382,6527.6665,2.0983467,94.62752,0.0
44,0.1700656,119.16206,0.99909085,4473.96,0.73443013,157.17188,134.58435,4452.3047,101.43837,0.9881691,47.44114,0.004836681,544.3495,112.77488,0.06568559,1839.87,0.022762232,486.71875,140.58388,7611.8506,0.11727967,90.36676,0.0
45,0.04043777,119.20756,0.99950635,4536.24,0.0849928,114.421875,133.35414,4711.9854,101.05053,0.98860294,-27.688236,0.007451035,617.20825,106.87947,0.11158679,1964.64,0.0102330055,275.20312,138.80122,7868.68,1.7331461,90.82854,0.0
46,0.15074098,117.65255,0.99896955,4496.54,0.43458173,139.42188,134.43683,4599.4795,101.501686,0.9882589,121.486984,0.011351134,596.23663,115.96132,0.16714126,1841.22,0.028781934,438.64062,140.06757,7781.6055,2.8333406,90.52548,0.0
47,0.106776334,119.27747,0.9989281,4508.26,0.08580977,163.03125,134.31087,4228.1567,102.07124,0.9887359,20.446669,0.0076391827,491.9319,109.93597,0.070380576,1826.62,0.016727498,533.3594,140.27763,7269.3154,0.23448326,91.08674,0.0
48,0.25845245,118.200096,0.9982948,4478.31,1.1175187,212.57812,134.7764,4924.9395,100.3925,0.98816764,5.4342985,0.010997864,693.37714,107.38009,0.31524122,1857.57,0.072337,403.10938,139.80334,8459.362,1.4665555,89.55624,0.0
49,0.04409159,116.89245,0.9991353,4516.05,0.22197612,151.0,133.368,4630.695,101.73386,0.98893726,83.73589,0.01479502,619.1566,119.90851,0.084464535,1900.66,0.02353951,408.51562,140.12473,7716.8945,2.1948764,91.219765,0.0
50,0.03784823,117.77431,0.9988971,4481.16,0.15100597,167.75,133.75804,4485.9224,102.1753,0.9886623,50.979042,0.0063449414,622.73676,117.33988,0.033005908,1893.63,0.03529588,341.39062,140.0179,7324.6875,0.18373273,91.295845,0.0
51,0.06642455,118.71738,0.99915487,4488.87,0.15328516,137.90625,133.61656,5069.238,100.319664,0.98924214,-33.988094,0.009026434,753.5456,109.47105,0.08248049,1853.25,0.042803112,469.46875,140.62238,8523.552,2.1464055,89.82107,0.0
52,0.16152899,117.95775,0.9988485,4482.36,0.25286454,166.26562,133.26143,4276.2173,102.860405,0.98792946,108.59655,0.009042562,550.42535,104.28718,0.08385842,1878.91,0.05940744,375.28125,140.00739,6995.4775,2.5600758,92.30439,0.0
53,0.030506019,118.980644,0.99953294,4501.4,0.07874223,110.3125,134.0576,4752.305,101.76934,0.98881197,33.239532,0.0078025227,699.0129,114.03536,0.030065736,1917.54,0.031661488,348.32812,140.34537,7736.9834,0.076384015,90.71197,0.0
54,0.0054969187,119.74032,0.9989794,4507.95,0.08522108,151.4375,133.43999,4512.7256,101.84757,0.9886999,-9.364584,0.01122101,602.62463,105.448,0.2185506,1974.6,0.034798346,288.89062,140.75806,7472.987,1.7444655,91.09876,0.0
55,0.106465764,116.44628,0.99890155,4523.4,0.13160002,164.79688,133.06866,4596.9824,102.38032,0.98861057,69.095085,0.013170055,659.0646,115.70512,0.067811474,1895.4,0.028457161,346.6875,139.66214,7344.185,1.7569786,92.09744,0.0
56,0.04294974,118.73365,0.9992521,4499.43,0.05718489,137.21875,133.35606,4362.061,102.162285,0.9887883,12.266247,0.0066407183,553.62476,104.12315,0.09215381,2012.76,0.014438875,234.5625,138.87846,7185.662,0.5321644,91.43917,0.0
57,0.17941166,119.78012,0.99676585,4358.28,0.8104629,268.07812,134.71347,4973.294,100.66369,0.98493546,-94.3834,0.018811988,695.4213,112.71906,0.13153711,1846.79,0.11566288,450.03125,140.0242,8283.583,3.7233262,89.99034,0.0
58,0.0846286,114.16048,0.9990357,4527.25,0.13777484,155.73438,132.87283,4463.988,102.887924,0.98882025,101.65088,0.0072266897,576.1781,115.811455,0.082173534,1956.49,0.019155052,319.67188,139.07083,6909.8936,2.0149622,93.14449,0.0
59,0.080213204,117.88672,0.99898607,4517.23,0.06653608,160.29688,133.2992,4427.5845,102.33346,0.9889661,31.784369,0.0067737573,554.319,106.645195,0.04730826,2035.03,0.024140116,202.34375,138.97603,7131.091,0.051012408,92.03986,0.0
60,0.14253832,118.41462,0.99858737,4512.52,0.8566196,196.23438,133.9499,4927.8174,100.79526,0.98865515,2.9619303,0.008656221,672.2351,105.48253,0.35706952,1923.4,0.13796626,490.82812,140.05083,8024.864,1.5474793,90.36981,0.0
61,0.021111637,115.64196,0.9986812,4518.1,0.23261717,190.09375,132.83958,4736.767,102.16246,0.9887289,82.23436,0.010123714,664.60297,122.192535,0.22559947,1986.53,0.03272119,325.79688,140.12569,7417.2754,2.2949803,92.41857,0.0
62,0.29971853,118.48529,0.9989316,4450.69,1.5262935,166.375,134.58788,5073.1934,100.46707,0.9866289,48.46553,0.010457152,701.9597,116.65325,0.11092262,2001.51,0.054805744,356.28125,140.62015,8402.439,0.36326224,89.65797,0.0
63,0.023933016,117.75492,0.99929655,4524.93,0.16402723,120.703125,132.57442,4548.7275,102.36267,0.9894677,-9.675358,0.008696743,616.9116,101.26278,0.14140224,1970.98,0.07419625,333.01562,139.56863,7040.9043,1.653858,92.951225,0.0
64,0.057814755,113.82005,0.9988892,4455.7,0.9164978,157.07812,133.25923,4318.854,103.27509,0.98875076,116.68138,0.010297737,555.9159,126.9218,0.12700842,1961.77,0.05089459,406.89062,140.17441,6731.7124,2.6104941,93.58729,0.0
65,0.12129244,118.605316,0.9990792,4431.3,0.43703714,155.32812,134.1029,5291.3555,100.359344,0.98824996,21.570833,0.0077395556,795.1153,114.96165,0.035541195,2006.54,0.038825337,266.34375,140.12843,8612.318,0.13556735,89.697464,0.0
66,0.155282,118.256744,0.9988976,4459.15,1.4770437,159.3125,133.71588,4990.1016,101.03351,0.9886428,1.4700577,0.01003581,698.65137,109.05186,0.17821783,1941.98,0.13445218,298.54688,140.60753,7996.6875,1.6283985,90.995384,0.0
67,0.06810017,111.41113,0.99919015,4507.22,0.11541484,141.4375,131.28456,4156.826,104.42864,0.98930174,79.08061,0.0072918404,545.8408,102.92022,0.104608215,2037.96,0.019952355,272.07812,138.2868,6059.024,1.8965166,96.47712,0.0
68,0.18637449,116.56082,0.99929386,4449.04,0.8667573,136.85938,134.03459,4420.7856,102.39341,0.98735154,46.77793,0.0069500427,564.54285,112.457726,0.053212695,1970.47,0.0511661,355.85938,140.3513,7126.9927,0.045678254,92.02053,0.0
69,0.19609316,118.09757,0.9988942,4461.5,0.27848825,174.75,133.16322,5182.6436,100.56342,0.98858064,-17.92693,0.008214153,757.94934,110.94739,0.11168754,1946.04,0.04118379,331.4375,140.3353,8358.147,1.5001726,90.69314,0.0
70,0.25334632,116.73139,0.9989969,4427.34,1.3914576,154.40625,133.9238,4888.7275,101.1765,0.9884106,100.98106,0.011105579,688.35803,115.86294,0.066835925,2013.54,0.029167933,274.28125,140.2265,8030.945,2.258794,90.67939,0.0
71,0.108328715,118.19302,0.9988732,4439.33,0.2817624,169.21875,133.35907,4657.11,101.93719,0.9886661,42.472755,0.007997372,649.3736,111.87387,0.18411711,1900.05,0.022081211,344.0,140.33249,7478.495,0.52110106,91.40407,0.0
72,0.19164948,116.473076,0.99938923,4441.41,0.3561623,123.734375,132.88358,4444.3438,102.77611,0.9891849,-2.1394284,0.008179512,610.7449,111.1125,0.07207485,1936.71,0.04001645,329.5625,140.78119,6865.292,1.4484155,92.94298,0.0
73,0.1863002,116.47244,0.9991469,4421.85,0.29669487,147.89062,132.97812,4880.8223,101.61454,0.9893836,96.499535,0.0101975845,715.6183,119.616486,0.0012027369,2011.59,0.046850048,222.07812,140.55177,7827.966,2.2091644,91.49358,0.0
74,0.042408008,118.53359,0.99842125,4388.56,0.14222409,201.0,133.6881,4569.2563,102.33687,0.988572,38.666416,0.0066721034,647.4678,114.50844,0.06483391,1968.48,0.0451395,297.84375,140.47806,7208.4194,0.47769487,91.96449,0.0
75,0.10126994,118.33728,0.9990706,4432.85,0.05692716,152.57812,132.40572,4719.029,101.94519,0.98950505,-8.642986,0.007653106,671.6746,107.14472,0.009716402,1844.52,0.039095804,405.51562,140.58443,7362.905,1.4310188,92.372536,0.0
76,0.057457812,117.29065,0.99860156,4395.14,0.12726209,181.01562,132.68398,4428.1626,103.091606,0.9888729,93.64389,0.0093404045,591.6316,117.77902,0.0012674083,1921.25,0.034346905,299.42188,140.21738,6916.1226,2.3082602,93.30557,0.0
77,0.098840095,118.16445,0.99912816,4380.87,0.0928813,144.34375,132.98943,4641.291,102.604774,0.98872894,34.419704,0.006631159,685.9582,110.02731,0.19479322,1836.59,0.09305144,394.8125,140.4828,7168.9854,0.14622542,92.361946,0.0
78,0.15545334,118.62453,0.9991761,4401.32,0.15885058,130.0,132.7894,4616.3857,102.43281,0.989318,-5.99497,0.010492995,652.74927,100.737404,0.18934892,1926.48,0.056166075,272.20312,139.72327,7166.487,1.8131876,92.61009,0.0
79,0.06217518,114.478264,0.99944824,4406.81,0.12342115,117.8125,131.24666,4561.585,103.97777,0.98965985,67.74329,0.009142526,688.1116,92.64306,0.045105107,1994.86,0.034895584,222.60938,137.71149,6588.442,1.9857868,95.40613,0.0
80,0.124820374,117.35419,0.9990038,4354.94,0.23001848,155.57812,133.02849,4682.1074,102.50356,0.9880247,16.423197,0.008351192,690.9764,114.17122,0.08710103,1938.15,0.048522927,239.40625,140.29364,7218.879,0.7246445,92.2956,0.0
81,0.42291594,119.16704,0.9967552,4237.56,0.7178027,291.60938,134.24547,5342.543,100.36154,0.98590374,-108.153984,0.03492484,814.0787,110.837814,0.49120703,1730.71,0.2009564,349.84375,140.82675,8475.912,3.748559,90.235825,0.0
82,0.12923782,114.20437,0.99891764,4357.82,0.3141985,162.23438,132.61345,4757.4297,102.6981,0.9887159,106.817444,0.009009153,705.2152,114.95952,0.15057929,1790.97,0.038867183,322.07812,140.1724,7133.6616,2.042366,93.34538,0.0
83,0.18337186,117.16681,0.998969,4333.4,0.26570636,142.21875,133.69969,4751.488,102.082535,0.98780656,33.285934,0.007760857,710.31335,119.00996,0.08739532,1875.22,0.021580977,218.51562,141.41377,7343.7827,0.17864291,92.03564,0.0
84,0.35599396,116.372284,0.99915665,4326.63,0.7813488,149.70312,133.41422,4827.847,102.02264,0.98834217,33.062878,0.008663004,738.2917,117.17431,0.3154634,1885.47,0.11665552,252.65625,141.02032,7346.143,0.745649,92.34248,0.0
85,0.22680946,116.1208,0.9991788,4302.42,0.28628662,128.90625,133.35727,4973.46,101.34974,0.9889129,82.92747,0.011129984,736.3519,127.951385,0.023755861,1858.32,0.033324156,287.6875,141.58376,7858.8833,2.1412,91.346245,0.0
86,0.14220503,116.56038,0.99848557,4257.48,0.14722866,174.01562,132.77856,4306.4995,103.738686,0.989236,36.92072,0.008181969,618.5893,110.11653,0.18403108,1803.57,0.029560104,298.48438,140.52765,6449.6123,0.05301235,93.99454,0.0
87,0.08840097,117.858284,0.9990933,4309.1,0.12143583,140.9375,132.25766,4358.0005,103.102,0.98950046,-3.8761292,0.0071408097,609.142,98.98342,0.0101533085,1879.46,0.03565274,272.89062,139.10237,6580.6797,1.1420265,93.97331,0.0
88,0.0064677764,119.01607,0.9988795,4237.24,1.0505587,140.79688,133.59032,5131.43,101.46115,0.9884137,92.885254,0.010977247,816.0016,116.33979,0.081450306,1849.27,0.04217991,276.71875,141.33267,8001.3447,2.08289,91.5398,0.0
89,0.0133527,119.98468,0.9990473,4229.63,0.22313237,132.5,133.74129,4501.18,102.494736,0.98874176,37.888157,0.010152715,639.75806,108.91869,0.009756409,1854.87,0.032033052,278.20312,140.45982,7126.2314,0.07061827,92.12907,0.0
90,0.076606214,117.56341,0.9990093,4270.45,1.6202034,131.0625,131.22751,4051.7292,104.43367,0.98935616,-6.4897194,0.007718307,578.936,98.340294,0.047292214,1833.67,0.030473283,325.4375,139.99387,5850.006,1.4111116,96.78436,0.0
91,0.030777812,117.350266,0.99911904,4246.68,0.16019264,125.734375,132.4123,4393.6553,103.194405,0.989205,87.38422,0.00902653,616.34875,109.33967,0.044494554,1840.98,0.025765747,307.3125,140.40198,6773.672,1.8082178,93.69185,0.0
92,0.069423884,120.953316,0.9983971,4189.42,3.4320679,169.3125,134.01303,4722.097,101.790764,0.987863,61.8101,0.013158759,710.2165,116.6315,0.15030564,1806.99,0.3476427,387.53125,140.61838,7646.431,0.07507315,91.10572,0.0
93,0.040274847,119.458084,0.9993133,4257.39,0.3114381,113.453125,132.22096,4310.3755,103.211296,0.9900409,-20.328135,0.00905363,590.0048,100.41793,0.015205827,1817.75,0.052353166,333.125,140.3252,6651.392,1.560876,93.8137,0.0
94,0.016899569,113.9211,0.9981469,4211.48,0.2641154,182.17188,131.44934,4006.7422,104.91638,0.9896273,83.71262,0.009198006,551.57367,90.72664,0.08569018,1911.35,0.084266335,230.5625,137.95593,5897.98,1.5008266,96.48544,0.0
95,0.17489253,118.37818,0.9987206,4204.89,0.15386629,157.375,133.50299,4608.8037,102.44542,0.98881036,31.52836,0.007224674,690.58105,121.11487,0.025339965,1831.13,0.032140803,284.65625,141.00476,7217.409,0.21368358,92.01183,0.0
96,0.26485848,114.16721,0.9985676,4217.09,3.8777199,166.34375,131.94872,4114.4355,104.0225,0.98946995,5.2511506,0.018221939,569.57587,115.50779,0.22785795,1792.91,0.32231846,297.95312,140.40614,6133.1113,1.4145439,95.00354,0.0
97,0.00996825,111.55973,0.9992031,4220.83,0.57034695,107.984375,130.96161,4177.2876,105.01502,0.9899106,75.09854,0.012638186,636.5134,117.41118,0.008224469,1884.44,0.054108184,287.5,141.03343,5966.3267,1.3655621,96.61016,0.0
98,0.20661022,116.532104,0.9987359,4163.08,6.8198066,154.73438,133.86139,4156.984,103.42443,0.9883762,30.224026,0.016764553,567.9742,122.88553,0.15295698,1848.83,0.14386952,313.5,141.82391,6570.856,0.14771624,92.9747,0.0
99,0.08376118,114.18526,0.9992397,4192.56,0.4177213,114.953125,131.25269,3935.895,104.098526,0.98929507,-19.73942,0.008746901,528.14453,117.815254,0.033575356,1951.95,0.04741069,214.6875,140.03896,5830.3003,1.7659264,96.22292,0.0
100,0.050796296,114.85073,0.99918723,4176.63,2.7321427,116.984375,131.63759,3935.433,104.96215,0.9898223,94.4939,0.01057932,547.31573,116.26551,0.27185076,1841.41,0.05717344,376.65625,139.7108,5818.2197,1.9963132,96.56368,0.0
101,0.004642501,117.14583,0.99919015,4166.0,0.68085223,117.390625,132.64923,3819.2974,104.56696,0.98978573,35.13526,0.013416609,478.19974,98.1551,0.0068890178,1877.58,0.056310397,270.28125,138.87294,5905.21,0.05764279,94.81072,0.0
102,0.071301214,117.219696,0.9992918,4196.54,0.39734396,102.5625,131.5025,3709.3513,104.71011,0.99015886,-21.58586,0.007850176,455.86032,95.87727,0.1636408,1946.16,0.04673333,174.71875,139.11636,5574.7046,1.607994,96.50649,0.0
103,0.23057412,119.1398,0.999188,4192.54,2.1911654,136.95312,132.04117,3884.2502,105.342186,0.9897994,84.87443,0.015201447,524.19,102.45195,0.26461923,1903.2,0.07248838,273.84375,141.34285,5730.435,1.7725918,96.228714,0.0
104,0.100586765,119.678474,0.9991733,4167.66,1.1198515,109.59375,133.51941,4143.431,104.14351,0.9880982,15.861745,0.015277046,589.56134,115.182556,0.2300584,1838.9,0.12721555,337.35938,139.98038,6290.793,0.25651482,94.02966,0.0
105,0.09816173,121.96032,0.99789846,4103.83,4.511882,209.71875,133.83742,3951.652,103.55007,0.98668313,-39.860493,0.019752458,482.51566,109.91895,0.07884128,1808.85,0.26166683,342.51562,140.66882,6390.855,2.2178166,93.77715,0.0
106,0.13009848,108.595276,0.99884063,4228.51,0.1683724,146.42188,130.64491,3536.372,105.46145,0.990842,58.35142,0.0056660175,436.16278,106.06803,0.12262159,1905.84,0.0123422565,262.21875,138.20207,5290.6294,0.874504,97.65098,0.0
107,0.045223,114.445206,0.99935776,4249.88,0.13154076,107.390625,130.48149,3819.3887,104.24111,0.99091834,-15.613222,0.006790415,542.20917,89.66503,0.02031412,1999.4,0.0150051555,201.625,136.24602,5510.548,1.0886075,97.899124,0.0
108,3.4979422,95.96436,0.52985114,1548.94,2391.0332,6061.9844,130.57684,10059.381,98.787445,0.7797606,1608.3291,5.416882,6326.313,133.55046,1.1316893,961.8,180.73357,3345.5781,141.1724,15608.548,46.658596,86.23458,1.0
