,std,std_diff,hist_cor,hist_inters,hist_alike,hist_mean,cos,pixel_lap,std_diff_lap,hist_64_corr_lap,hist_kl_div_lap,hist_alike_lap,pixel_eq,dr_dif_eq,std_eq,hist_inters_eq,hist_alike_eq,hist_mean_eq,cos_eq,pixel_lap_lap_eq,br_lap_lap_eq,std_diff_lap_lap_eq,answer
68,0.13614276,111.74275,0.9983913,2081.8,0.13582075,131.46875,147.7884,3876.2434,101.82078,0.9817891,117.254776,0.0071349028,804.5354,109.24484,0.08371202,1883.12,0.006711261,394.29688,151.14806,6049.129,2.100139,93.43507,0.0
69,0.085181475,117.564964,0.99870646,2077.53,0.0918808,115.5625,148.34741,4277.4155,99.66287,0.9833614,-43.51016,0.00612005,1007.52545,98.848885,0.060480528,1903.85,0.011764153,396.375,150.99704,6763.192,1.7243848,91.87437,0.0
70,0.17080173,113.297615,0.9985039,2054.1,0.14865728,152.14062,149.06767,4718.3716,99.73374,0.98245454,112.975586,0.00641379,1175.6461,112.35689,0.15061599,1909.11,0.014241389,355.67188,151.78006,7510.4087,2.0306456,91.77388,0.0
71,0.050559912,118.187,0.998434,2049.62,0.2880788,129.29688,149.54042,5111.01,98.190414,0.9822713,-33.458233,0.006556472,1300.6793,107.981674,0.107404605,1842.11,0.016761735,465.98438,151.90492,8044.2017,2.0033767,91.03379,0.0
72,0.2969803,115.52994,0.9995638,2032.9,0.11148364,116.453125,150.15242,5553.832,98.25364,0.98209053,130.27446,0.007330484,1377.814,116.15661,0.1480883,1881.12,0.01008966,318.21875,151.75877,8584.041,2.09199,90.830826,0.0
73,0.11984908,116.93826,0.9993806,2003.14,0.07004278,105.03125,150.88525,5741.454,97.96168,0.9810725,60.122536,0.005460656,1399.459,110.32328,0.078532726,1877.83,0.012970898,278.14062,151.1968,8910.474,0.10810872,90.34868,0.0
74,0.10080797,117.055305,0.9997559,1999.74,0.14923216,69.03125,150.78569,5936.8096,97.327965,0.9822185,-45.58415,0.0069964104,1451.7726,110.15299,0.07947953,1802.68,0.01656469,584.8281,150.96751,9036.84,1.6938032,90.5071,0.0
75,0.28659064,114.691605,0.9987791,1954.72,0.4164786,153.71875,151.07668,6151.767,97.40815,0.9827842,142.263,0.008928595,1483.0543,116.104416,0.23063166,1705.01,0.03228352,708.65625,151.99626,9291.328,2.5757031,90.19801,0.0
76,0.105454266,117.37322,0.9990929,1946.21,0.18950869,124.859375,151.31453,6282.482,96.91167,0.9829292,-39.393936,0.007871235,1516.2192,113.011185,0.051411018,1639.82,0.024717748,823.5625,151.69592,9416.675,1.8815516,90.055786,0.0
77,0.33202735,115.71167,0.9987094,1910.45,0.20718971,152.20312,151.30728,6466.724,96.92513,0.9831361,143.21062,0.010508876,1543.0085,122.67248,0.20334934,1575.66,0.077366896,943.1875,151.87321,9726.696,3.5248666,89.74099,0.0
78,0.09018881,116.31948,0.99914414,1859.03,0.14892806,123.9375,151.43822,6740.5117,96.75044,0.98300004,26.144215,0.007940393,1587.2263,123.26065,0.035825334,1465.84,0.05585191,943.75,151.18686,9923.409,0.20019965,89.68512,0.0
79,0.015959168,116.44974,0.99835956,1842.71,0.30126098,155.17188,151.52133,6989.094,96.424324,0.9813132,-64.842155,0.010132007,1696.2894,119.858086,0.09213876,1663.03,0.04094954,665.59375,152.26283,10123.555,1.8257302,89.66269,0.0
80,0.3783573,114.99009,0.9950704,1714.96,0.30581677,246.14062,151.83476,7341.7637,96.33635,0.98214066,142.61276,0.012225941,1774.3805,121.85103,0.28990513,1549.89,0.04748232,699.4531,152.41193,10475.493,2.1433616,89.46588,0.0
81,0.093419895,116.298035,0.9960362,1680.13,0.41791597,188.70312,151.85002,7585.4106,95.91747,0.9800352,-61.508053,0.01037749,1855.8304,121.30917,0.016579477,1473.66,0.0414854,720.0625,152.68057,10672.713,2.6109886,89.396034,0.0
82,0.4717795,115.55763,0.9945603,1559.39,0.5351608,285.32812,151.8299,8302.822,95.908325,0.981955,31.107643,0.009328751,1999.5327,121.16205,0.2584763,1469.52,0.116905935,616.4531,152.35158,11307.045,0.08114583,89.190506,0.0
83,0.5959278,114.28176,0.98512065,1451.85,0.58734274,351.28125,151.80148,8641.233,96.07937,0.9797479,103.34753,0.024628067,2088.1003,124.90078,0.50217694,1274.9,0.12697615,855.3906,153.78165,11835.228,0.019939236,89.37338,0.0
84,0.46820182,115.07875,0.9835017,1294.02,0.51056087,382.375,151.68155,8926.468,95.42971,0.97426367,-32.837894,0.014696189,2188.6968,122.64951,0.39346364,1170.54,0.06715835,725.8906,154.12169,12184.053,4.552708,89.096176,0.0
85,0.81934375,113.41063,0.96484685,1124.54,2.2938304,387.375,151.88654,9159.435,95.03566,0.9798038,160.94276,0.021795522,2216.4246,124.907486,0.7998362,1156.83,0.18450643,563.125,154.37344,12589.213,0.3620942,88.65256,0.0
86,0.812258,115.49787,0.9846246,1021.47,0.42986324,264.09375,152.25278,8995.465,94.62971,0.98236394,-50.334957,0.010504416,2114.0752,129.41508,0.5483808,1057.21,0.3270239,525.5156,154.07538,12429.753,2.1682487,88.42766,0.0
87,1.0899453,114.502304,0.9570908,893.68,0.60441715,279.04688,152.66666,8847.583,94.08021,0.9804596,116.89713,0.0080190115,1993.1056,127.465164,0.8362782,1008.4,0.13489053,445.54688,153.40108,12286.501,0.60930014,88.29784,0.0
88,0.23504561,116.66527,0.9864501,856.75,0.71878844,148.82812,152.90895,8428.849,93.698235,0.9818248,-4.2556295,0.008296727,1819.9252,119.71035,0.197541,945.03,0.03678372,531.1719,153.47044,11993.431,2.0955513,87.99042,0.0
89,0.518388,115.991005,0.98797613,823.87,0.4426332,155.10938,152.6704,8015.3696,93.90758,0.9825642,153.4156,0.010107826,1721.48,121.36701,0.42110792,950.73,0.04201546,429.46875,153.14864,11659.501,1.5624305,87.767006,0.0
90,0.25735286,116.69987,0.98005635,772.36,0.29514,169.92188,152.9145,7890.956,93.94876,0.9832253,-2.531871,0.0070586107,1683.1724,119.87603,0.16188699,930.5,0.05106005,391.6875,153.83945,11614.877,0.698533,87.769295,0.0
91,0.0037342105,116.91875,0.9912193,785.07,0.27649993,117.71875,153.03354,7852.3604,93.408714,0.98384935,-51.945007,0.008756045,1677.8286,119.87408,0.0064092195,961.37,0.030595347,254.75,153.6229,11588.328,1.8537413,87.87138,0.0
92,0.28791332,116.20541,0.98476833,756.94,0.42101267,152.34375,153.02278,7803.5854,93.50727,0.98178536,135.96594,0.008055723,1662.0035,128.09482,0.24694164,942.88,0.05081129,318.4375,154.43483,11551.273,2.023879,87.60176,0.0
93,0.11468578,117.33973,0.99604285,771.27,0.3441815,86.125,152.94371,7862.8716,93.315216,0.98359334,-43.864616,0.008394459,1617.834,125.1902,0.109599315,903.5,0.06192024,325.53125,153.42053,11570.432,1.2304666,87.90017,0.0
94,2.046512,114.96224,0.7142992,508.04,5.6238036,491.60938,153.21425,8248.49,92.5805,0.96308106,258.1126,0.017847683,1899.3374,133.45349,1.8456634,745.72,0.79364413,530.46875,153.2067,12202.547,0.51644534,87.48399,0.0
95,0.0032938293,117.17339,0.99892956,497.95,0.2257397,26.546875,153.44232,7781.4165,92.88291,0.98432565,23.665705,0.0062558977,1618.0718,121.201706,0.024774106,777.19,0.026272032,108.84375,152.96884,11921.898,0.2604351,87.01708,0.0
96,0.23876576,117.33414,0.99641633,497.3,0.37172127,41.9375,153.42213,7944.234,92.65984,0.9838058,-29.644041,0.007921379,1657.3782,118.80429,0.160778,790.26,0.033417407,102.5,153.0764,11984.723,1.1046625,87.144684,0.0
97,0.07469856,116.91101,0.9973462,496.0,0.28652647,42.140625,153.35971,8052.1426,92.59643,0.98408115,149.20276,0.010197203,1677.7885,124.69772,0.11977885,773.42,0.038522523,130.51562,153.49843,12141.244,2.2874653,86.90321,0.0
98,0.12764955,117.40691,0.9973353,498.11,1.00243,32.71875,153.29274,7884.004,92.858154,0.9841084,36.757156,0.011026758,1646.1536,122.052414,0.05903205,795.13,0.10582723,106.828125,153.46342,12055.636,0.042364366,86.966896,0.0
99,0.18691686,117.371185,0.997904,506.8,0.7276104,38.921875,153.14215,8038.5,92.50151,0.98389715,-88.64961,0.0104615325,1675.3551,120.01858,0.17102204,806.91,0.049091928,92.765625,153.46925,12138.039,2.535369,87.0465,0.0
100,0.17113973,116.61686,0.9957322,497.97,0.5099643,51.1875,153.04398,8097.6904,92.53436,0.9856588,160.94608,0.010611093,1673.1156,125.73226,0.2179401,786.53,0.039779738,107.796875,154.18068,12177.639,2.790703,86.86427,0.0
101,0.047967743,116.88667,0.9980733,496.25,0.40249625,29.59375,152.8344,7969.9507,92.83168,0.98509616,34.244133,0.0064494926,1663.0098,126.39686,0.06610697,800.58,0.045108248,106.46875,154.17953,12126.004,0.06199436,86.93399,0.0
102,0.13932236,117.17053,0.9981511,500.75,0.50565314,34.703125,152.80927,8131.7207,92.59188,0.98418033,-67.25751,0.009415085,1680.6576,120.209785,0.100584604,794.99,0.04465336,122.3125,153.94226,12152.358,1.9760808,87.09901,0.0
103,0.10316501,116.79921,0.99797624,498.62,0.43454203,38.734375,152.58052,8144.4346,92.58576,0.98568785,138.24886,0.009303802,1675.2605,125.2749,0.123707205,787.71,0.046833,139.98438,153.39458,12188.675,2.216506,86.91713,0.0
104,0.023928106,116.953255,0.9981546,490.36,0.46384043,35.921875,152.56346,8074.895,92.76363,0.9849743,61.47752,0.0063329646,1668.683,122.54234,0.044249486,817.9,0.057795405,82.3125,152.98383,12202.237,0.39039278,86.9514,0.0
105,0.13005286,117.28565,0.99848586,497.81,0.487818,31.734375,152.49055,8112.5884,92.61486,0.98631597,-73.30788,0.0103540905,1663.0186,122.47699,0.07431031,810.39,0.05625876,91.265625,153.21414,12169.63,1.9496126,87.13533,0.0
106,0.17226928,116.83273,0.99759215,487.44,0.5509925,46.171875,152.4083,8058.201,92.75267,0.9855737,174.19553,0.011105489,1633.1105,125.09766,0.17032744,794.0,0.051849794,99.734375,154.25948,12145.623,2.8554275,87.00198,0.0
107,0.003752034,117.12509,0.99870205,486.55,0.3990388,30.75,152.196,7921.7383,93.04837,0.98555833,42.376656,0.0066984426,1603.8412,121.514465,0.0025156566,813.93,0.043169554,87.484375,153.76675,12095.653,0.18856229,87.104546,0.0
